review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
add net cutting unknown devices,add net cutting unknown devices,NEGATIVE,0.985,True,add net cutting unknown devices
hello worldlink please add another feature blocking unblocking mac app,hello worldlink please add another feature blocking unblocking mac app,NEGATIVE,0.993,True,hello worldlink please add another feature blocking unblocking mac app
sucks many bugs yet fixed bandwidth selector working since last 2 new update many update app fixed yet,sucks many bugs yet fixed bandwidth selector working since last 2 new update many update app fixed yet,NEGATIVE,0.991,True,
mac address filtering _wlink ssid hell cant remove wordlink sucks two years vo mac address block garni feature chaiyo vanya aile samma aako xaina,mac address filtering wlink ssid hell cant remove wordlink sucks two years vo mac address block garni feature chaiyo vanya aile samma aako xaina,NEGATIVE,0.997,True,
saddhai phone matra jhulayera rakhdincha yar problem vanda kheri think costumers suru paisa line bela samma give best servicedekhauna ko lagiani jaba paisa aauchu u show ur actual service 1 barsa 1 maina ta afai net katdinchan yar poor service,saddhai phone matra jhulayera rakhdincha yar problem vanda kheri think costumers suru paisa line bela samma give best servicedekhauna ko lagiani jaba paisa aauchu u show ur actual service 1 barsa 1 maina ta afai net katdinchan yar poor service,NEGATIVE,0.996,True,
blocking mac address unwanted devices connected added app worth 5stars,blocking mac address unwanted devices connected added app worth 5stars,NEGATIVE,0.995,True,
option add remove unnecessary connected devices though option connected device cant kick outsiders using wifi without consent please add feature soon possible,option add remove unnecessary connected devices though option connected device cant kick outsiders using wifi without consent please add feature soon possible,POSITIVE,0.861,True,option add remove unnecessary connected devices though option connected device cant kick outsiders using wifi without consent please add feature soon possible
cant even change password problem app please fix reply,cant even change password problem app please fix reply,NEGATIVE,0.997,True,cant even change password problem app please fix reply
fix blocking mobile app pc othersso need problem thas need wise app awesome,fix blocking mobile app pc othersso need problem thas need wise app awesome,POSITIVE,0.59,True,fix blocking mobile app pc othersso need problem thas need wise app awesome
app mah mac filter ko features pani add garnu paryo ne,app mah mac filter ko features pani add garnu paryo ne,NEGATIVE,0.983,True,app mah mac filter ko features pani add garnu paryo ne
way control router control called safe net doesnt work time works works 1 hour turning useless connect internet change settings router work connected wifi even internet isnt working use data change settings many times option set bandwidth selected device blocking internet selected device need feature asap,way control router control called safe net doesnt work time works works 1 hour turning useless connect internet change settings router work connected wifi even internet isnt working use data change settings many times option set bandwidth selected device blocking internet selected device need feature asap,NEGATIVE,0.999,True,
